Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft)
18/04/24, 6:55 AM GMT-4,0,0,3.103573758,44.2321814,-73.09956775,15.42146956,568.3946197
18/04/24, 6:55 AM GMT-4,0,0.000772636,2.742059,44.23217242,-73.09955842,15.44350294,568.2946531
18/04/24, 6:55 AM GMT-4,1,0.001499184,2.476343402,44.23216448,-73.09954877,15.46590709,567.7828783
18/04/24, 6:55 AM GMT-4,2,0.002462424,2.879711277,44.2321532,-73.0995373,15.4858285,567.5171014
18/04/24, 6:55 AM GMT-4,3,0.003807462,3.972421591,44.23213877,-73.09951902,15.50857526,567.6936953
18/04/24, 6:55 AM GMT-4,4,0.005056585,4.204952506,44.23212655,-73.09950038,15.51981723,567.4549366
18/04/24, 6:55 AM GMT-4,5,0.006184512,4.00309137,44.23211426,-73.09948535,15.54262657,567.2863092
18/04/24, 6:55 AM GMT-4,6,0.007543363,4.547729347,44.23210071,-73.09946541,15.56823935,567.3925741
18/04/24, 6:55 AM GMT-4,7,0.009393007,5.845849289,44.23208281,-73.09943757,15.56223352,566.1279897
18/04/24, 6:55 AM GMT-4,8,0.011181024,6.118035479,44.23206439,-73.09941213,15.55986185,566.4020598
18/04/24, 6:55 AM GMT-4,9,0.013019706,6.337466545,44.23204885,-73.09938193,15.56353669,566.7507072
18/04/24, 6:55 AM GMT-4,10,0.014841556,5.835572074,44.23204549,-73.09934539,15.50749737,567.2027874
18/04/24, 6:55 AM GMT-4,11,0.016462758,5.309236286,44.2320436,-73.09931271,15.52079656,568.0680421
18/04/24, 6:55 AM GMT-4,12,0.017611419,4.385856283,44.23204005,-73.09929002,15.52966529,567.8032441
18/04/24, 6:55 AM GMT-4,13,0.018051803,2.536330176,44.2320431,-73.0992822,15.54249672,567.1535618
18/04/24, 6:56 AM GMT-4,14,0.018202415,1.293842791,44.23204508,-73.09928091,15.53528941,567.3179557
18/04/24, 6:56 AM GMT-4,15,0.018745712,2.043078139,44.23204356,-73.09927013,15.19874217,568.0950608
18/04/24, 6:56 AM GMT-4,16,0.019653088,2.865390642,44.23204302,-73.0992518,15.2029802,569.3177156
18/04/24, 6:56 AM GMT-4,17,0.020489999,3.004373837,44.23204313,-73.09923488,15.21491991,570.0351448
18/04/24, 6:56 AM GMT-4,18,0.021882999,3.737612836,44.23205155,-73.09920927,15.22773256,570.3994725
18/04/24, 6:56 AM GMT-4,19,0.02333091,3.878614141,44.23206765,-73.0991905,15.23541389,571.632744
18/04/24, 6:56 AM GMT-4,20,0.025306749,4.776804035,44.23209299,-73.0991719,15.2490244,571.5824154
18/04/24, 6:56 AM GMT-4,21,0.028088268,6.738867243,44.23213205,-73.09915803,15.25774451,569.4907529
18/04/24, 6:56 AM GMT-4,22,0.031497621,9.464918961,44.23218079,-73.09914678,15.27893154,566.9249116
18/04/24, 6:56 AM GMT-4,23,0.034739127,10.4778758,44.23222776,-73.09914665,15.30359159,568.7387749
18/04/24, 6:56 AM GMT-4,24,0.037958771,11.27688097,44.23227437,-73.09914368,15.3262836,565.7774741
18/04/24, 6:56 AM GMT-4,25,0.041165044,11.43328343,44.23232064,-73.09913781,15.32749603,564.5136369
18/04/24, 6:56 AM GMT-4,26,0.045020942,12.5613472,44.23237649,-73.09913583,15.33339079,565.2007921
18/04/24, 6:56 AM GMT-4,27,0.049237834,13.70598785,44.23243738,-73.09912876,15.34311213,563.8963421
18/04/24, 6:56 AM GMT-4,28,0.053788352,15.03953938,44.23250307,-73.09912072,15.349398,564.48956
18/04/24, 6:56 AM GMT-4,29,0.057872607,14.90325189,44.2325619,-73.0991117,15.36833382,563.7256381
18/04/24, 6:56 AM GMT-4,30,0.062212079,15.16971601,44.23262443,-73.09910246,15.37917999,561.7034068
18/04/24, 6:56 AM GMT-4,31,0.066854903,15.83281342,44.23269158,-73.0990967,15.38395462,564.19201
18/04/24, 6:56 AM GMT-4,32,0.071409436,16.08954859,44.23275707,-73.0990853,15.39778571,563.3912167
18/04/24, 6:56 AM GMT-4,33,0.075870683,16.18962423,44.2328214,-73.09907653,15.36849339,562.7422322
18/04/24, 6:56 AM GMT-4,34,0.080635469,16.54844249,44.23289001,-73.09906577,15.3741222,562.488911
18/04/24, 6:56 AM GMT-4,35,0.085620692,17.16485244,44.23296196,-73.09905676,15.36747338,564.5188405
18/04/24, 6:56 AM GMT-4,36,0.090555496,17.38524349,44.23303305,-73.09904594,15.36861698,563.6495712
18/04/24, 6:56 AM GMT-4,37,0.095317885,17.18562873,44.23310164,-73.09903542,15.37409091,565.7544976
18/04/24, 6:56 AM GMT-4,38,0.100306534,17.24001637,44.23317343,-73.09902355,15.38132012,566.5049193
18/04/24, 6:56 AM GMT-4,39,0.105335528,17.44960542,44.23324497,-73.09900419,15.37633742,564.7326488
18/04/24, 6:56 AM GMT-4,40,0.11029767,17.48928069,44.23331679,-73.0989996,15.37603862,565.5936225
18/04/24, 6:56 AM GMT-4,41,0.115191433,17.39230368,44.23338742,-73.0989907,15.38663135,566.1464553
18/04/24, 6:56 AM GMT-4,42,0.12016051,17.41870231,44.23345939,-73.09898775,15.38663448,566.1144362
18/04/24, 6:56 AM GMT-4,43,0.12528125,17.75733413,44.23353335,-73.09897937,15.40565165,566.0876962
18/04/24, 6:56 AM GMT-4,44,0.130452574,18.17822633,44.23360797,-73.09896983,15.41614738,566.3884156
18/04/24, 6:56 AM GMT-4,45,0.135342952,17.7861626,44.23367867,-73.09896329,15.41889452,566.0122189
18/04/24, 6:56 AM GMT-4,46,0.140591578,17.97681853,44.23375455,-73.09895608,15.43378473,567.4231395
18/04/24, 6:56 AM GMT-4,47,0.145729439,18.06730282,44.23382866,-73.09894615,15.44393316,566.8921815
18/04/24, 6:56 AM GMT-4,48,0.150921517,18.04060019,44.23390327,-73.09893262,15.4502816,567.4662852
18/04/24, 6:56 AM GMT-4,49,0.155658441,17.35645983,44.23397171,-73.09892545,15.46787827,568.0835916
18/04/24, 6:56 AM GMT-4,50,0.160615741,17.40031319,44.23404349,-73.0989216,15.48781063,567.1830461
18/04/24, 6:56 AM GMT-4,51,0.16521038,16.87609844,44.23410982,-73.09891354,15.50625991,567.9383945
18/04/24, 6:56 AM GMT-4,52,0.170291875,17.35520224,44.23418288,-73.09890076,15.47502457,568.4823796
18/04/24, 6:56 AM GMT-4,53,0.175324384,17.73223682,44.23425506,-73.09888624,15.4712543,567.6309279
18/04/24, 6:56 AM GMT-4,54,0.180071962,17.32610498,44.23432293,-73.0988706,15.47154372,569.3584492
18/04/24, 6:56 AM GMT-4,55,0.184726384,16.78059341,44.23439017,-73.0988632,15.4734711,570.0441763
