Date, Time, Elapsed time (sec), Distance (mi), Speed (mph), Latitude, Longitude, Accuracy (ft), Altitude (ft)
20/03/24, 8:10 AM GMT-4, 0, 0.0, 0.44003701821784524, 44.232141921710834, -73.09971013988452, 15.966820789756774, 553.456592674417
20/03/24, 8:10 AM GMT-4, 0, 0.00015112730147927132, 0.7562008003232151, 44.23214056483625, -73.09970774101195, 19.10773849056244, 553.456592674417
20/03/24, 8:10 AM GMT-4, 1, 0.00022888503504498998, 0.7562008003232151, 44.232139967453875, -73.09970640772647, 25.04293767211914, 553.456592674417
20/03/24, 8:10 AM GMT-4, 2, 0.0004442555903815057, 0.10782112982409262, 44.23213923522871, -73.09971064159332, 22.07756895341873, 553.456592674417
20/03/24, 8:10 AM GMT-4, 5, 0.0030863875089022423, 4.544589649988461, 44.23213007612915, -73.09965876118669, 14.073983715400695, 553.456592674417
20/03/24, 8:10 AM GMT-4, 6, 0.005114719489875317, 6.160849384559107, 44.23211973805588, -73.09962036339135, 13.599726281108856, 555.1390248968215
20/03/24, 8:10 AM GMT-4, 7, 0.010165739880824028, 7.3703436833405975, 44.2321723268218, -73.09954931951056, 14.934358799362183, 555.1390248968215
20/03/24, 8:10 AM GMT-4, 8, 0.012880787945520349, 8.098049946067261, 44.2321443050455, -73.09951078016256, 15.001968616046906, 552.8625340710781
20/03/24, 8:10 AM GMT-4, 9, 0.015885002740432873, 9.191849047625256, 44.23210988028012, -73.09947359374935, 15.031741215286255, 551.2543862112448
20/03/24, 8:10 AM GMT-4, 10, 0.01881158994055434, 9.169102643646193, 44.232075116005, -73.09943970001223, 15.072880936908723, 550.629789826926
20/03/24, 8:10 AM GMT-4, 11, 0.021383016569139844, 8.489252361586475, 44.23205360655324, -73.09939723765225, 15.110779166984559, 550.8988889882697
20/03/24, 8:10 AM GMT-4, 12, 0.023324565854739892, 6.700143423170614, 44.23203896420859, -73.09936371067958, 15.156451031951905, 550.8413854121046
20/03/24, 8:10 AM GMT-4, 13, 0.024522477459013904, 5.261831500230408, 44.23203690092125, -73.09933965704305, 15.175862434997558, 551.9198432717895
20/03/24, 8:10 AM GMT-4, 14, 0.025333886220823353, 3.30707167483933, 44.23203957024236, -73.09932367639362, 15.202320014648437, 554.3136111806576
20/03/24, 8:10 AM GMT-4, 15, 0.02606593808415477, 2.5845592187984825, 44.23203902368419, -73.09930889175915, 15.23270743347168, 555.3792614723313
20/03/24, 8:10 AM GMT-4, 16, 0.026147943754651307, 1.1444901161511243, 44.23203999514727, -73.09930984679205, 15.308072111930848, 556.983449496949
20/03/24, 8:10 AM GMT-4, 17, 0.026362411684851355, 0.744343070595935, 44.232041797781385, -73.09930631382161, 15.35865001815796, 557.989985412403
20/03/24, 8:10 AM GMT-4, 18, 0.02710377465326883, 1.3360408373545767, 44.23204522054295, -73.09929210259169, 15.407023647556304, 558.8602147328429
20/03/24, 8:10 AM GMT-4, 19, 0.027932087816623857, 1.5811598732558965, 44.232043601405145, -73.09927550471598, 15.434792216548919, 558.8051444203131
20/03/24, 8:10 AM GMT-4, 20, 0.028601062592594845, 1.8335733582503617, 44.232045828237, -73.09926233783284, 15.455752401752472, 558.6183218941911
20/03/24, 8:10 AM GMT-4, 21, 0.029383234853722146, 1.9757413164189637, 44.23204969842539, -73.09924747072752, 15.475955404567719, 559.5979773429216
20/03/24, 8:10 AM GMT-4, 22, 0.03019938130372172, 2.0907938543975653, 44.232057011098874, -73.09923449942244, 15.51186368423462, 559.2970930608008
20/03/24, 8:10 AM GMT-4, 23, 0.03133636389623039, 2.7255935900583506, 44.23206828675369, -73.09921773501355, 15.535815052757263, 559.6959664629675
20/03/24, 8:10 AM GMT-4, 24, 0.032674574499040994, 2.841631983318436, 44.23208402014565, -73.09920191628618, 15.56651535686493, 560.8969295416597
20/03/24, 8:10 AM GMT-4, 25, 0.0337005073881934, 2.680356512480247, 44.23209419040392, -73.09918678389364, 15.591425718784333, 560.8591298123936
20/03/24, 8:10 AM GMT-4, 26, 0.035024804964972706, 3.1642437242926715, 44.23211003631808, -73.09917167888251, 15.606541206874848, 561.4107101042529
20/03/24, 8:10 AM GMT-4, 27, 0.0373585858555099, 4.3708351232650635, 44.232137269376686, -73.09914369827621, 15.598827020187377, 563.0615322902521
20/03/24, 8:10 AM GMT-4, 28, 0.03967009440857132, 5.198407166021776, 44.232169988248664, -73.09913369827527, 15.611121847438811, 562.4875245187037
